CarCount,BikeCount,BusCount,TruckCount,Weighted_Traffic_Index,Clearance_Time_min,Clearance_Distance_km,Estimated_Flow_Speed_kmph,EV_Distance_From_Signal_km,Cycle_Position_sec,Current_Signal_State,Queue_Length_m,CarCount_noisy,BikeCount_noisy,BusCount_noisy,TruckCount_noisy,Weighted_Traffic_Index_noisy,Estimated_Flow_Speed_kmph_noisy,Driver_Reaction_Delay_s,Avg_Vehicle_Length_m,Vehicles_In_Queue_est,Saturation_Flow_veh_per_s,Bottleneck_Factor,Truck_Penalty_s,Clearance_Time_model_s_no_noise,Clearance_Time_model_s,Clearance_Time_model_min,Clearance_Distance_model_km,Clearance_Distance_km_final,Clearance_Time_min_final
70,10,3,30,139.5,9.3,6.2,19.075,2.722322323,148,Green,167.4,62,9,3,29,136.89,16.61,0.441,6.565048544,22,0.6097,1,0.158181818,36.68250148,36.526,0.609,0.3795,1.2526,1.837
34,8,6,30,107,7.13,4.76,23.95,4.678441858,45,Red,128.4,36,9,6,31,118.43,23.82,0.902,7.514634146,15,0.777,1,0.248,20.45501931,21.312,0.355,0.2308,2.0425,2.897
44,6,4,27,107,7.13,4.76,23.95,4.899896343,164,Orange,128.4,43,5,4,27,96.32,21.57,1.222,7.221518987,16,0.7289,1,0.2025,23.3753849,19.89,0.332,0.2075,2.0285,3.091
21,5,4,25,79.5,5.3,3.53,28.075,3.42180321,5,Red,95.4,21,5,4,26,73.91,30.01,0.885,8.205357143,10,0.9055,1,0.312,12.24062231,11.334,0.189,0.1254,1.4872,2.197
106,10,11,11,149.5,9.97,6.64,17.575,0.914534745,36,Red,179.4,113,11,10,11,147.05,16.19,0.917,5.312413793,28,0.7125,1,0.047142857,40.26238847,37.59,0.626,0.411,1.3454,2.117
82,30,32,10,165,11,7.33,15.25,2.773200859,114,Red,198,87,28,33,11,175.51,14.53,0.945,5.89245283,29,0.5856,0.85,0.045517241,59.25152656,52.026,0.867,0.5986,1.6083,2.278
57,12,9,17,110.5,7.37,4.91,23.425,4.15962265,63,Red,132.6,65,11,10,18,106.39,23.9,0.666,6.1375,19,0.9301,1,0.113684211,21.20759519,19.806,0.33,0.236,2.1056,2.984
60,18,21,10,120.5,8.03,5.36,21.925,1.880483032,123,Green,144.6,53,16,19,10,135.96,20.51,1.47,6.084693878,20,0.8042,1,0.06,26.39943546,24.983,0.416,0.2889,1.0496,1.659
79,17,34,8,154.5,10.3,6.87,16.825,2.837596982,90,Red,185.4,70,19,29,8,135.7,16.21,0.593,6.065079365,26,0.6373,1,0.036923077,41.4270359,47.253,0.788,0.4981,1.4539,2.303
78,29,22,13,151.5,10.1,6.73,17.275,3.194714917,117,Red,181.8,83,29,24,14,145.63,18.91,1.127,5.718,27,0.7819,1,0.062222222,35.72049221,37.527,0.625,0.446,1.3886,1.965
69,14,32,18,160,10.67,7.11,16,4.281946424,108,Red,192,71,15,30,18,170.03,14.46,1.165,6.660447761,25,0.5243,0.85,0.0864,57.34860524,56.076,0.935,0.6123,1.587,2.442
84,25,5,9,122,8.13,5.42,21.7,2.417253515,129,Green,146.4,78,23,5,9,111.97,18.98,0.621,4.829565217,25,0.9044,1,0.0432,28.306836,32.451,0.541,0.3591,2.3835,3.456
62,11,28,5,119.5,7.97,5.31,22.075,4.493345991,38,Red,143.4,54,12,30,5,125.11,20.94,1.029,6.481188119,19,0.7774,1,0.031578947,25.50102145,22.848,0.381,0.2507,1.0096,1.551
33,17,22,18,110.5,7.37,4.91,23.425,3.472480148,156,Green,132.6,29,18,25,18,99.37,22.89,0.636,7.265555556,16,0.7694,1,0.135,21.56642501,21.411,0.357,0.2295,2.1017,3.292
14,21,23,6,71,4.73,3.16,29.35,0.897303003,40,Red,85.2,16,20,22,5,61.54,29.73,1.556,6.507936508,11,1.0998,1,0.054545455,11.61236397,12.125,0.202,0.1432,1.3499,1.928
127,27,40,5,210.5,14.03,9.36,8.425,2.088062042,7,Red,252.6,115,26,42,6,186.57,8.1,0.544,5.811111111,37,0.3304,0.85,0.019459459,132.3110738,114.671,1.911,1.2399,2.4579,3.571
136,10,27,7,195.5,13.03,8.69,10.675,3.566647334,116,Red,234.6,129,9,27,6,220.72,11.6,0.738,5.647368421,35,0.4849,0.65,0.020571429,111.8044651,119.083,1.985,1.3398,1.7073,2.415
148,14,37,9,228.5,15.23,10.16,5.725,0.275084808,161,Green,274.2,136,16,38,10,232.05,4.93,0.51,5.894,40,0.1988,0.65,0.03,310.0896053,272.867,4.548,2.9057,3.2684,4.634
122,16,28,6,184,12.27,8.18,12.4,2.942746032,96,Red,220.8,117,17,28,6,200.36,12.15,0.457,5.57797619,34,0.5129,0.85,0.021176471,78.46608834,69.998,1.167,0.8148,1.1831,1.674
132,12,45,9,223.5,14.9,9.93,6.475,0.87145836,91,Red,268.2,115,14,41,10,212.28,6.25,1.636,6.187222222,37,0.2414,0.85,0.032432432,181.9891108,163.409,2.723,1.8953,2.297,3.57
136,29,29,10,214,14.27,9.51,7.9,0.337884007,59,Red,256.8,137,27,29,9,219.95,8.25,1.217,5.406435644,40,0.3577,0.85,0.027,132.8034731,149.891,2.498,1.6112,2.0061,2.936
103,33,48,10,211.5,14.1,9.4,8.275,3.185358389,9,Red,253.8,90,36,48,10,211.18,9.43,1.056,6.075,36,0.3703,0.85,0.033333333,115.4640057,121.811,2.03,1.3928,1.7932,2.688
132,37,23,10,205,13.67,9.11,9.25,3.106617115,44,Red,246,144,40,25,10,232.41,9.28,0.737,5.091324201,40,0.4231,0.65,0.03,146.213612,153.031,2.551,1.7558,2.1235,3.295
136,39,39,6,226,15.07,10.04,6.1,3.79502845,156,Green,271.2,125,41,42,6,242.79,6.99,1.363,5.468691589,42,0.3002,0.65,0.017142857,216.6212642,220.228,3.67,2.4715,2.8499,4.272
120,24,36,5,196,13.07,8.71,10.6,2.468148102,122,Green,235.2,121,27,38,4,209.56,9.97,0.67,5.574210526,36,0.4213,0.85,0.013333333,101.2125077,94.921,1.582,1.0717,1.4536,2.162
126,34,38,9,218,14.53,9.69,7.3,0.135054923,101,Red,261.6,140,33,34,9,188.33,6.27,1.317,5.423148148,41,0.2713,0.85,0.026341463,179.1365376,185.633,3.094,2.0872,3.2276,4.558
80,22,14,18,148,9.87,6.58,17.8,1.45606415,26,Red,177.6,84,20,15,18,150.21,16.01,0.651,5.802919708,26,0.6539,0.85,0.083076923,47.51223152,46.232,0.771,0.4793,1.3944,2.109
99,9,15,29,184,12.27,8.18,12.4,1.988972921,149,Green,220.8,100,9,15,26,182.18,12.01,0.742,6.288,30,0.4577,0.85,0.104,77.95790222,69.665,1.161,0.7951,1.9028,2.726
81,21,19,7,134,8.93,5.96,19.9,2.404353005,128,Green,160.8,77,22,21,7,151.2,18.8,1.303,5.520472441,25,0.801,0.85,0.0336,38.05540737,40.22,0.67,0.4447,1.272,1.969
87,9,16,26,167.5,11.17,7.44,14.875,1.025308069,160,Green,201,83,9,18,28,155.31,13.08,1.346,6.693478261,26,0.4721,0.85,0.129230769,66.26708693,58.903,0.982,0.648,1.6668,2.428
80,17,13,30,168,11.2,7.47,14.8,1.25365458,105,Red,201.6,84,16,11,32,156.4,14.5,1.239,6.376223776,27,0.5461,0.85,0.142222222,59.54768602,54.022,0.9,0.6348,1.6601,2.542
91,18,18,9,145,9.67,6.44,18.25,2.101778781,54,Red,174,104,18,20,10,141.14,17.36,0.58,5.528947368,27,0.7387,1,0.044444444,37.17514162,40.718,0.679,0.4179,1.3212,2.017
90,19,15,13,148,9.87,6.58,17.8,0.785809124,77,Red,177.6,94,18,13,13,136.61,15.78,0.821,5.466666667,27,0.678,1,0.057777778,40.70178663,42.657,0.711,0.4551,1.3738,2.09
107,19,10,23,177.5,11.83,7.89,13.375,0.922952115,66,Red,213,109,19,10,26,157.75,12.56,1.063,5.772560976,31,0.515,0.85,0.100645161,71.98032135,74.809,1.247,0.7809,1.8473,2.693
98,11,14,27,178.5,11.9,7.93,13.225,0.223678187,100,Red,214.2,105,11,14,30,197.64,14.76,0.66,6.289375,29,0.5624,0.85,0.124137931,61.44851748,59.941,0.999,0.6165,1.7135,2.498
98,18,20,22,181,12.07,8.04,12.85,0.859398458,6,Red,217.2,97,19,18,21,184.16,12.09,1.548,5.94,31,0.4838,0.85,0.081290323,77.0128956,74.617,1.244,0.7993,1.8854,2.951
102,5,12,17,156.5,10.43,6.96,16.525,4.814009049,27,Red,187.8,89,5,13,15,173.47,17.59,0.3,6.004098361,27,0.6974,0.85,0.066666667,45.91399371,48.535,0.809,0.5814,1.5382,2.172
62,13,16,28,148.5,9.9,6.6,17.725,3.492969918,10,Red,178.2,63,13,14,27,163.25,18.32,0.689,6.708547009,23,0.6602,0.85,0.140869565,41.8156671,44.826,0.747,0.4798,1.3978,2.017
101,15,12,35,196.5,13.1,8.73,10.525,2.005049705,11,Red,235.8,115,14,11,34,183.65,10.3,0.796,6.159195402,33,0.3995,0.85,0.123636364,98.09993527,98.401,1.64,1.122,2.2632,3.44
17,5,1,16,53,3.53,2.36,32.05,0.979161453,123,Green,63.6,15,5,1,16,53.76,29.54,0.3,7.554054054,7,0.9593,1,0.274285714,7.871273101,8.979,0.15,0.0937,1.0002,1.557
10,4,1,37,87.5,5.83,3.89,26.875,3.791458213,86,Red,105,11,4,1,38,76.56,25.82,0.442,9.698148148,10,0.6704,1,0.456,15.81446778,17.976,0.3,0.203,1.6778,2.474
16,4,0,35,88,5.87,3.91,26.8,2.882813587,114,Red,105.6,15,4,0,38,98.96,27.54,1.25,9.310526316,10,0.742,1,0.456,15.18308895,14.784,0.246,0.177,1.6702,2.551
17,2,0,17,52,3.47,2.31,32.2,1.578678709,56,Red,62.4,17,2,0,17,50.51,30.76,1.012,7.891666667,7,0.9609,1,0.291428571,8.588265703,9.414,0.157,0.1011,0.9847,1.487
17,0,0,27,71,4.73,3.16,29.35,2.331928174,106,Red,85.2,15,0,0,24,68.74,26.84,1.629,9.115384615,8,0.737,1,0.36,12.84381682,13.011,0.217,0.1526,1.3556,1.927
17,4,1,25,70.5,4.7,3.13,29.425,1.907329051,82,Red,84.6,17,4,1,28,66.33,26.04,1.618,8.614,9,0.7524,1,0.373333333,13.95305582,14.002,0.233,0.168,1.3528,2.059
15,2,0,15,46,3.07,2.04,33.1,3.992307651,45,Red,55.2,16,2,0,14,45.46,36.87,1.173,7.6125,6,1.1892,1,0.28,6.498408678,5.631,0.094,0.0635,0.8541,1.329
20,0,1,12,45.5,3.03,2.02,33.175,2.366839735,22,Red,54.6,19,0,1,14,42.11,32.58,1.125,7.779411765,6,1.0309,1,0.28,7.225157144,7.386,0.123,0.0796,0.8558,1.36
16,3,0,28,73.5,4.9,3.27,28.975,1.514094494,116,Red,88.2,17,3,0,25,70.74,30.06,1.026,8.486666667,9,0.8803,1,0.333333333,11.58312068,12.975,0.216,0.1482,1.3969,1.977
13,2,1,28,71.5,4.77,3.18,29.275,1.229223093,130,Green,85.8,14,2,1,32,77.93,29.19,0.3,9.420408163,8,0.7781,1,0.48,11.06145483,11.991,0.2,0.1406,1.3564,2.074
15,5,0,26,69.5,4.63,3.09,29.575,0.970795642,120,Green,83.4,17,5,0,23,76.47,32.88,0.442,8.033333333,9,1.0111,1,0.306666667,9.649863383,10.479,0.175,0.1103,1.3022,1.933
15,2,1,16,49.5,3.3,2.2,32.575,3.517022403,161,Green,59.4,14,2,1,15,46.59,33.03,1.04,8.05,7,1.0139,1,0.257142857,8.201176786,7.364,0.123,0.0812,0.9287,1.311
12,3,0,26,65.5,4.37,2.91,30.175,4.927978331,128,Green,78.6,12,3,0,22,64.89,30,1.246,8.740540541,8,0.8556,1,0.33,10.92616363,10.462,0.174,0.1129,1.2317,1.873
15,5,0,27,71.5,4.77,3.18,29.275,4.377594106,128,Green,85.8,13,4,0,29,79.52,33,1.116,8.993478261,9,0.9174,1,0.386666667,11.31300022,10.408,0.173,0.1116,1.339,1.917
20,2,0,17,55,3.67,2.44,31.75,4.263194783,106,Red,66,23,2,0,19,47.62,33.84,0.643,7.615909091,8,1.0911,1,0.285,8.260050225,7.804,0.13,0.0917,1.031,1.524
12,2,0,16,45,3,2,33.25,1.880800715,111,Red,54,14,2,0,16,50.25,29.38,1.375,8.08125,6,0.8985,1,0.32,8.372796327,8.573,0.143,0.0941,0.8565,1.248
19,1,0,38,95.5,6.37,4.24,25.675,3.82294641,137,Green,114.6,19,1,0,43,87.45,23.19,1.593,9.576190476,11,0.6091,1,0.469090909,20.12152286,19.305,0.322,0.209,1.8214,2.687
16,1,1,32,82,5.47,3.64,27.7,0.676451596,17,Red,98.4,18,1,1,33,86.39,30.09,1.375,9.241509434,10,0.816,1,0.396,14.02590196,14.281,0.238,0.1613,1.5528,2.327
12,0,0,11,34,2.27,1.51,34.9,0.342558013,35,Red,40.8,12,0,0,11,34.84,38.42,1.396,8.086956522,4,1.1743,1,0.33,5.132284595,5.038,0.084,0.0535,0.6361,0.938
16,5,1,29,78,5.2,3.47,28.3,3.144745392,21,Red,93.6,17,6,1,32,79.24,28.68,0.776,8.6125,10,0.8289,1,0.384,13.22418145,12.378,0.206,0.1316,1.467,2.214
19,5,1,18,59,3.93,2.62,31.15,0.293972364,16,Red,70.8,17,6,1,17,65.36,31.66,1.43,7.373170732,8,1.0503,1,0.255,9.30187137,8.173,0.136,0.0911,1.1027,1.602
11,0,0,15,41,2.73,1.82,33.85,2.391076801,106,Red,49.2,12,0,0,14,36.1,35.19,1.058,8.538461538,5,1.0248,1,0.336,6.273000781,7.01,0.117,0.0768,0.7741,1.18
15,4,1,17,52.5,3.5,2.33,32.125,0.121037522,41,Red,63,13,4,1,19,50.09,31.54,1.205,8.235135135,7,0.9486,1,0.325714286,8.91001009,7.604,0.127,0.0817,0.981,1.534
20,1,0,23,66.5,4.43,2.96,30.025,0.9010763,47,Red,79.8,22,1,0,26,67.26,31.65,1.146,8.424489796,8,0.9328,1,0.39,10.11232933,8.6,0.143,0.0887,1.2372,1.794
10,4,0,36,84,5.6,3.73,27.4,4.314265217,155,Green,100.8,11,5,0,41,91.84,24.18,0.951,9.657894737,9,0.6303,1,0.546666667,15.77658147,17.323,0.289,0.1931,1.6079,2.414
39,14,0,15,76,5.07,3.38,28.6,3.200438692,33,Red,91.2,41,15,0,17,69.53,32.56,0.656,5.691780822,14,1.3515,1,0.145714286,11.16057481,12.824,0.214,0.1497,1.4418,2.201
33,7,3,10,61,4.07,2.71,30.85,4.324483874,143,Green,73.2,28,7,3,9,66.54,33.17,0.967,5.94893617,11,1.3257,1,0.098181818,9.362685024,10.001,0.167,0.1174,1.1544,1.745
77,8,7,15,121.5,8.1,5.4,21.775,4.925423583,89,Red,145.8,72,8,8,16,117.84,22.63,1.395,5.946153846,21,0.9051,1,0.091428571,24.68828472,21.098,0.352,0.2245,2.2947,3.387
80,18,6,11,120,8,5.33,22,3.87262834,57,Red,144,74,19,6,11,108.8,20.79,0.823,5.138181818,23,0.9407,1,0.057391304,25.33026905,23.253,0.388,0.2625,2.2895,3.493
53,11,7,15,99,6.6,4.4,25.15,3.146874674,127,Green,118.8,51,11,7,17,106.69,22.59,1.357,6.16627907,17,0.8757,1,0.12,20.890041,23.847,0.397,0.2801,1.9281,2.728
73,17,6,13,116.5,7.77,5.18,22.525,3.930128109,77,Red,139.8,64,15,5,13,102.2,21.91,1.295,5.422680412,22,0.9477,1,0.070909091,24.58000638,26.856,0.448,0.294,2.2484,3.32
77,20,4,13,119,7.93,5.29,22.15,1.709868088,151,Green,142.8,87,19,4,13,119.53,23.22,0.88,5.08699187,23,1.0598,1,0.067826087,22.65003405,23.104,0.385,0.2745,2.2807,3.434
76,14,1,12,108.5,7.23,4.82,23.725,4.323830752,135,Green,130.2,77,15,1,12,94.3,24.68,1.556,5.033333333,22,1.1361,1,0.065454545,20.98594711,19.329,0.322,0.2286,2.0652,2.92
58,14,0,15,95,6.33,4.22,25.75,1.373086742,105,Red,114,55,16,0,14,90.91,24.84,0.858,5.227058824,18,1.1082,1,0.093333333,17.19388883,14.689,0.245,0.1556,1.7814,2.675
57,18,7,13,102.5,6.83,4.56,24.625,1.432074347,49,Red,123,55,16,7,11,105.61,25.46,1.604,5.452808989,19,1.0961,1,0.069473684,19.00765852,16.275,0.271,0.1739,1.9283,2.946
80,16,0,10,108,7.2,4.8,23.8,4.718475614,141,Green,129.6,79,18,0,11,109.82,26.04,1.174,4.813888889,22,1.2442,1,0.06,18.91604469,19.552,0.326,0.2061,2.0437,3.161
38,7,1,13,69,4.6,3.07,29.65,3.98313415,10,Red,82.8,39,7,1,14,67.03,25.44,0.994,6.018032787,12,1.0068,1,0.14,13.05295113,11.18,0.186,0.1182,1.2989,1.858
53,20,6,12,96,6.4,4.27,25.6,4.96209157,102,Red,115.2,53,21,6,11,93.96,25.22,0.645,5.212087912,19,1.1278,1,0.069473684,17.56143236,20.162,0.336,0.2386,1.8512,2.94
30,9,7,10,65,4.33,2.89,30.25,1.442766948,38,Red,78,34,10,6,11,59.67,32.6,0.965,6.049180328,11,1.2845,1,0.12,9.648643441,8.732,0.146,0.1037,1.2182,1.851
50,19,4,10,85.5,5.7,3.8,27.175,3.663326865,42,Red,102.6,50,21,4,10,84.37,27.55,0.918,5.021176471,17,1.271,1,0.070588235,14.36388328,15.272,0.255,0.1575,1.6145,2.382
31,14,3,14,70.5,4.7,3.13,29.425,0.449879821,86,Red,84.6,36,16,3,14,80.09,30.76,0.497,5.67826087,13,1.2795,1,0.129230769,10.7864496,9.67,0.161,0.1091,1.3175,1.917
28,18,5,10,64.5,4.3,2.87,30.325,1.415524835,147,Green,77.4,31,17,5,9,71.28,30.48,0.913,5.372580645,12,1.3285,1,0.09,10.0357437,10.156,0.169,0.114,1.2164,1.841
31,15,4,12,68.5,4.57,3.04,29.725,4.533350588,146,Green,82.2,28,17,5,13,61.21,34.11,0.678,5.834920635,12,1.3863,1,0.13,9.464135036,8.273,0.138,0.0903,1.2702,1.993
52,19,0,10,81.5,5.43,3.62,27.775,2.229505104,162,Orange,97.8,59,17,0,11,70,24.06,1.234,4.920689655,17,1.129,1,0.077647059,16.36922013,17.679,0.295,0.2006,1.5684,2.358
42,9,2,13,75.5,5.03,3.36,28.675,2.519417454,47,Red,90.6,37,10,2,13,85.32,28.6,1.523,5.846774194,13,1.1602,1,0.12,12.84796466,13.175,0.22,0.1569,1.4381,2.199
151,55,27,2,223,14.87,9.91,6.55,3.516568047,143,Green,267.6,165,59,28,2,224.79,5.75,0.509,4.648425197,47,0.2826,0.65,0.005106383,256.3799673,224.55,3.742,2.3634,2.7407,4.041
180,69,29,1,260,17.33,11.56,5,0.66920784,10,Red,312,174,73,26,1,262.95,4.49,1.685,4.424817518,58,0.2299,0.65,0.002068966,389.8156868,430.581,7.176,4.4937,4.847,7.173
149,41,23,3,210,14,9.33,8.5,0.123253878,18,Red,252,166,38,24,3,227.69,8.2,0.949,4.828571429,43,0.3909,0.65,0.008372093,170.192077,172.593,2.877,1.7745,2.1523,3.146
167,60,27,3,243.5,16.23,10.82,5,3.284657734,53,Red,292.2,185,67,27,3,229.96,4.48,0.61,4.560638298,53,0.224,0.65,0.006792453,364.6277815,410.745,6.846,4.4644,4.7822,7.35
134,45,22,3,195.5,13.03,8.69,10.675,2.080544455,148,Green,234.6,146,41,23,3,194.44,12.16,1.303,4.787793427,41,0.5836,0.85,0.008780488,83.96307267,94.457,1.574,1.0223,2.1725,3.204
180,62,26,4,258,17.2,11.47,5,1.972289834,85,Red,309.6,196,54,29,4,294.27,5.67,0.821,4.756890459,54,0.2736,0.65,0.008888889,304.4736136,342.884,5.715,3.7677,4.1528,5.998
156,54,25,3,226.5,15.1,10.07,6.025,2.485247329,89,Red,271.8,147,58,25,3,238.2,5.73,0.967,4.621888412,48,0.2831,0.65,0.0075,261.8228004,228.659,3.811,2.542,2.9184,4.309
171,60,18,1,230,15.33,10.22,5.5,1.594280366,118,Red,276,150,60,20,1,206.11,5.73,0.838,4.393939394,51,0.2951,0.85,0.002352941,204.1612611,180.946,3.016,2.0934,2.4997,3.909
174,53,10,3,221.5,14.77,9.84,6.775,4.917903292,72,Red,265.8,169,59,11,3,197.13,6.84,0.673,4.230165289,51,0.3635,0.85,0.007058824,165.741957,189.992,3.167,2.0746,3.2394,4.998
154,61,16,3,214.5,14.3,9.53,7.825,3.791598367,96,Red,257.4,139,59,16,3,195.47,8.57,1.29,4.348847926,48,0.4448,0.85,0.0075,128.2547577,127.778,2.13,1.3813,2.6036,3.828
161,53,11,1,206,13.73,9.16,9.1,3.917028439,101,Red,247.2,170,48,11,1,222.48,9.45,0.885,4.28,47,0.4971,0.65,0.002553191,146.3466003,134.853,2.248,1.5767,1.9559,3.077
148,48,13,2,195.5,13.03,8.69,10.675,1.980840943,160,Green,234.6,141,53,12,2,183.5,9.07,0.425,4.259134615,45,0.4793,0.85,0.005333333,110.8855315,119.856,1.998,1.4063,2.4989,3.557
136,60,27,2,210.5,14.03,9.36,8.425,0.292296562,106,Red,252.6,155,61,31,2,180.28,9.09,1.22,4.708032129,44,0.4424,0.85,0.005454545,118.2342834,109.873,1.831,1.1686,2.3973,3.402
143,68,16,0,201,13.4,8.93,9.85,2.830469231,59,Red,241.2,149,62,17,0,227.78,10.58,0.518,4.250438596,46,0.5597,0.65,0,126.9593628,135.614,2.26,1.4621,1.8355,2.63
152,51,22,2,214.5,14.3,9.53,7.825,1.947926922,14,Red,257.4,167,54,19,2,193.25,7.85,0.539,4.469834711,47,0.3985,0.85,0.005106383,139.2997341,153.395,2.557,1.793,2.9536,4.226
132,58,15,4,191.5,12.77,8.51,11.275,3.178441521,59,Red,229.8,117,58,14,4,163.32,12.64,1.477,4.315544041,43,0.6604,0.85,0.011162791,78.09057844,84.75,1.412,0.8783,2.0231,2.885
155,58,15,4,214.5,14.3,9.53,7.825,1.720346119,24,Red,257.4,172,60,16,4,197.58,8.78,0.521,4.388888889,48,0.4528,0.85,0.01,125.2451966,116.755,1.946,1.2611,2.5014,3.825
144,62,12,3,199,13.27,8.84,10.15,3.889046319,102,Red,238.8,162,61,10,3,183.18,10.22,0.3,4.172881356,46,0.549,0.85,0.007826087,98.88277519,95.964,1.599,1.0575,2.2249,3.378
161,51,20,1,218.5,14.57,9.71,7.225,2.31114958,132,Green,262.2,160,56,17,1,213.39,7.46,1.249,4.358119658,49,0.3867,0.85,0.00244898,150.3258188,146.414,2.44,1.5454,1.9536,2.982
137,46,13,2,183.5,12.23,8.16,12.475,4.002377338,164,Orange,220.2,141,51,13,2,206.64,14.33,0.878,4.315458937,41,0.749,0.85,0.005853659,65.28344527,65.113,1.085,0.6864,1.0601,1.626
149,61,16,1,205.5,13.7,9.13,9.175,2.252392587,99,Red,246.6,161,65,15,1,228.88,8.62,0.913,4.208677686,47,0.4598,0.65,0.002553191,158.1745621,142.391,2.373,1.5631,1.9414,3.002
158,46,20,1,213,14.2,9.47,8.05,2.574321823,33,Red,255.6,143,41,20,1,210.25,7.63,0.874,4.630731707,45,0.3762,0.85,0.002666667,141.6028136,139.584,2.326,1.6141,2.0069,2.905
134,65,22,0,199.5,13.3,8.87,10.075,3.413983343,80,Red,239.4,134,72,20,0,194.17,9.12,1.093,4.215044248,46,0.4856,0.85,0,112.5379075,112.902,1.882,1.3228,2.4549,3.736
134,65,10,2,185.5,12.37,8.24,12.175,0.108132881,146,Green,222.6,130,68,9,2,188.56,13.62,0.699,3.973205742,45,0.7608,0.85,0.005333333,70.29052743,70.959,1.183,0.8489,1.9576,2.965
73,24,4,0,91,6.07,4.04,26.35,3.455740622,62,Red,109.2,65,25,4,0,84,28.28,1.59,4.058510638,22,1.5531,1,0,15.75521795,17.267,0.288,0.1788,1.7233,2.723
64,23,21,1,109,7.27,4.84,23.65,3.309311282,20,Red,130.8,61,22,21,1,94.36,20.85,0.41,5.305714286,21,0.9186,1,0.005714286,23.27658953,23.398,0.39,0.2482,2.0849,3.027
51,27,25,2,106,7.07,4.71,24.1,0.858944561,56,Red,127.2,44,30,23,2,119.97,27.58,1.178,5.343434343,20,1.2079,1,0.012,17.74766206,16.314,0.272,0.1887,1.9972,2.837
80,22,17,0,116.5,7.77,5.18,22.525,3.791553302,44,Red,139.8,69,23,16,0,105.55,24.09,1.257,4.887962963,24,1.1363,1,0,22.37818279,23.473,0.391,0.2625,2.2295,3.406
61,26,8,0,86,5.73,3.82,27.1,2.338278985,140,Green,103.2,54,23,8,0,78.22,29.95,0.696,4.381176471,19,1.546,1,0,12.98578008,14.144,0.236,0.1528,1.6197,2.5
75,24,8,0,99,6.6,4.4,25.15,4.049282215,70,Red,118.8,85,23,7,0,98.18,21.74,0.591,4.355652174,22,1.1276,1,0,20.1014647,19.012,0.317,0.2013,1.8808,2.748
82,20,15,2,118.5,7.9,5.27,22.225,0.488263834,147,Green,142.2,83,22,13,2,118.2,22.26,1.407,4.834166667,24,1.0598,1,0.01,24.06278222,25.112,0.419,0.2692,2.2695,3.433
53,28,21,1,100.5,6.7,4.47,24.925,0.772727995,152,Green,120.6,60,24,18,1,85.98,26.41,0.604,5.07961165,20,1.2067,1,0.006,17.18412779,15.364,0.256,0.1688,1.8893,2.684
68,29,14,0,103.5,6.9,4.6,24.475,1.171182398,152,Green,124.2,67,33,15,0,92.57,24.79,0.757,4.573043478,22,1.2356,1,0,18.56211492,17.682,0.295,0.1863,1.9518,3.089
63,28,22,0,110,7.33,4.89,23.5,1.092297113,125,Green,132,59,30,24,0,105.98,24.67,1.355,5.163716814,21,1.112,1,0,20.23989209,22.725,0.379,0.2713,2.1188,3.029
76,30,20,1,123,8.2,5.47,21.55,0.271125042,148,Green,147.6,76,31,22,1,129.78,23.61,1.014,5.013846154,25,1.0903,1,0.0048,23.94826895,26.903,0.448,0.2802,1.0587,1.506
66,23,10,0,92.5,6.17,4.11,26.125,2.001358579,142,Green,111,65,21,11,0,84.96,25.14,0.3,4.65257732,20,1.2354,1,0,16.48908855,16.862,0.281,0.2019,1.7651,2.503
50,23,1,0,63,4.2,2.8,30.55,4.88208086,107,Red,75.6,44,21,1,0,61.54,33.75,1.699,3.739393939,16,1.9778,1,0,9.788796744,10.383,0.173,0.1217,1.193,1.774
60,29,22,2,111.5,7.43,4.96,23.275,1.498675882,135,Green,133.8,63,33,22,2,113.42,20.92,0.788,5.074166667,22,0.9568,1,0.010909091,23.79222013,26.319,0.439,0.2888,2.1573,3.08
75,26,11,0,104.5,6.97,4.64,24.325,2.140273436,147,Green,125.4,69,24,11,0,116.68,22.65,0.839,4.564423077,23,1.1308,1,0,21.1785826,24.092,0.402,0.278,2.0228,3.123
81,22,18,2,123,8.2,5.47,21.55,0.636031986,155,Green,147.6,84,24,16,2,116.58,18.6,1.102,4.93015873,25,0.8711,1,0.0096,29.81094565,29.72,0.495,0.3393,2.3916,3.759
33,6,0,4,44,2.93,1.96,33.4,1.907442156,74,Red,52.8,34,6,0,4,39.16,32.04,1.25,4.813636364,9,1.531,1,0.053333333,7.181844111,7.315,0.122,0.0775,0.8305,1.21
21,5,6,15,62.5,4.17,2.78,30.625,4.853510575,131,Green,75,19,4,7,16,62.3,29.52,1.784,7.863043478,8,0.9252,1,0.24,10.67077907,10.401,0.173,0.1126,1.1796,1.797
22,7,1,2,31,2.07,1.38,35.35,3.075479871,152,Green,37.2,19,6,1,2,33.29,38.59,0.336,4.689285714,7,1.884,1,0.034285714,4.085784653,3.561,0.059,0.0396,0.5758,0.816
31,6,0,15,64,4.27,2.84,30.4,0.69474633,127,Green,76.8,34,6,0,15,56.51,31.8,1.33,6.250909091,11,1.2181,1,0.163636364,10.52409363,10.28,0.171,0.1167,1.206,1.784
